Type,Price,quantity,date
HSIH9,27857.0,8,2019-02-15 16:23:13
HSIH9,27857.0,8,2019-02-15 16:23:13
HSIH9,27857.0,8,2019-02-15 16:23:13
HSIH9,27857.0,8,2019-02-15 16:23:13
HSIH9,27853.0,9,2019-02-15 16:23:22
HSIH9,27853.0,9,2019-02-15 16:23:22
HSIH9,27853.0,9,2019-02-15 16:23:22
HSIH9,27853.0,9,2019-02-15 16:23:22
HSIH9,27853.0,9,2019-02-15 16:23:22
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27850.0,6,2019-02-15 16:23:28
HSIH9,27847.0,3,2019-02-15 16:23:38
HSIH9,27847.0,3,2019-02-15 16:23:38
HSIH9,27847.0,3,2019-02-15 16:23:38
HSIH9,27847.0,3,2019-02-15 16:23:38
HSIH9,27847.0,3,2019-02-15 16:23:38
HSIH9,27847.0,3,2019-02-15 16:23:38
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27844.0,4,2019-02-15 16:23:45
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27845.0,9,2019-02-15 16:23:56
HSIH9,27839.0,10,2019-02-15 16:24:05
HSIH9,27839.0,10,2019-02-15 16:24:05
HSIH9,27839.0,10,2019-02-15 16:24:05
HSIH9,27839.0,10,2019-02-15 16:24:05
HSIH9,27839.0,10,2019-02-15 16:24:05
HSIH9,27839.0,10,2019-02-15 16:24:05
HSIH9,27839.0,10,2019-02-15 16:24:05
HSIH9,27840.0,2,2019-02-15 16:24:14
HSIH9,27840.0,2,2019-02-15 16:24:14
HSIH9,27840.0,2,2019-02-15 16:24:14
HSIH9,27840.0,2,2019-02-15 16:24:14
HSIH9,27840.0,2,2019-02-15 16:24:14
HSIH9,27840.0,2,2019-02-15 16:24:14
HSIH9,27840.0,2,2019-02-15 16:24:14
HSIH9,27840.0,2,2019-02-15 16:24:14
HSIH9,27843.0,9,2019-02-15 16:24:23
HSIH9,27843.0,9,2019-02-15 16:24:23
HSIH9,27843.0,9,2019-02-15 16:24:23
HSIH9,27843.0,9,2019-02-15 16:24:23
HSIH9,27843.0,9,2019-02-15 16:24:23
HSIH9,27843.0,9,2019-02-15 16:24:23
HSIH9,27847.0,2,2019-02-15 16:24:30
HSIH9,27847.0,2,2019-02-15 16:24:30
HSIH9,27847.0,2,2019-02-15 16:24:30
HSIH9,27847.0,2,2019-02-15 16:24:30
HSIH9,27847.0,2,2019-02-15 16:24:30
HSIH9,27847.0,2,2019-02-15 16:24:30
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27847.0,5,2019-02-15 16:24:37
HSIH9,27846.0,8,2019-02-15 16:24:48
HSIH9,27846.0,8,2019-02-15 16:24:48
HSIH9,27846.0,8,2019-02-15 16:24:48
HSIH9,27846.0,8,2019-02-15 16:24:48
HSIH9,27846.0,8,2019-02-15 16:24:48
HSIH9,27846.0,8,2019-02-15 16:24:48
HSIH9,27846.0,4,2019-02-15 16:24:54
HSIH9,27846.0,4,2019-02-15 16:24:54
HSIH9,27846.0,4,2019-02-15 16:24:54
HSIH9,27846.0,4,2019-02-15 16:24:54
HSIH9,27846.0,4,2019-02-15 16:24:54
HSIH9,27846.0,4,2019-02-15 16:24:54
HSIH9,27849.0,10,2019-02-15 16:25:04
HSIH9,27849.0,10,2019-02-15 16:25:04
HSIH9,27849.0,10,2019-02-15 16:25:04
HSIH9,27849.0,10,2019-02-15 16:25:04
HSIH9,27849.0,10,2019-02-15 16:25:04
HSIH9,27849.0,10,2019-02-15 16:25:04
HSIH9,27849.0,10,2019-02-15 16:25:04
HSIH9,27849.0,10,2019-02-15 16:25:04
HSIH9,27853.0,2,2019-02-15 16:25:14
HSIH9,27853.0,2,2019-02-15 16:25:14
HSIH9,27853.0,2,2019-02-15 16:25:14
HSIH9,27853.0,2,2019-02-15 16:25:14
HSIH9,27853.0,2,2019-02-15 16:25:14
HSIH9,27853.0,2,2019-02-15 16:25:14
HSIH9,27853.0,2,2019-02-15 16:25:14
HSIH9,27853.0,2,2019-02-15 16:25:14
HSIH9,27851.0,4,2019-02-15 16:25:23
HSIH9,27851.0,4,2019-02-15 16:25:23
HSIH9,27851.0,4,2019-02-15 16:25:23
HSIH9,27851.0,4,2019-02-15 16:25:23
HSIH9,27851.0,4,2019-02-15 16:25:23
HSIH9,27851.0,4,2019-02-15 16:25:23
HSIH9,27851.0,4,2019-02-15 16:25:23
HSIH9,27848.0,7,2019-02-15 16:25:31
HSIH9,27848.0,7,2019-02-15 16:25:31
HSIH9,27848.0,7,2019-02-15 16:25:31
HSIH9,27848.0,7,2019-02-15 16:25:31
HSIH9,27848.0,7,2019-02-15 16:25:31
